angDist,_RAJ2000,_DEJ2000,RA_ICRS,DE_ICRS,GaiaDR2,Plx,pmRA*,pmDE,RV,o_Gmag,Gmag,BP-RP,proba,Cluster,Teff50,_RA.icrs,_DE.icrs,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,astrometric_n_good_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,pseudocolour,pseudocolour_error,visibility_periods_used,ruwe,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_mag,phot_bp_rp_excess_factor,bp_rp,dr2_radial_velocity,dr2_radial_velocity_error,dr2_rv_nb_transits,dr2_rv_template_teff,dr2_rv_template_logg,panstarrs1,sdssdr13,skymapper2,urat1,phot_g_mean_mag_error,phot_bp_mean_mag_error,phot_rp_mean_mag_error,phot_g_mean_mag_corrected,phot_g_mean_mag_error_corrected,phot_g_mean_flux_corrected,phot_bp_rp_excess_factor_corrected,ra_epoch2000_error,dec_epoch2000_error,ra_dec_epoch2000_corr
0.001373,107.7876063661088,-45.1144249598994,107.78754928545,-45.11437334743,5558190265216017280,3.41406598320315,-9.3556877974516,11.987415023814,,223,15.053173,1.9142637,0.9,Alessi_3,4954.575,107.78760636611,-45.1144249599,107.78760587550,-45.11442479988,0.0004198,0.0003875,165.87,5558190265216017280,107.78754742104,0.0171,-45.11437167834,0.0200,3.5106,0.0198,177.6220,15.133,-9.281,0.024,11.952,0.026,331,0.6936,344.96,0.000,0.000e+00,31,,,26,1.026,0,1.82319e+04,6.90046e+00,15.035284,5.51572e+03,1.39819e+01,15.984537,1.86487e+04,14.071272,1.325,1.913265,,,0,,,,,470863062,,0.002786,0.003919,0.003923,15.035284,0.002786,1.82319e+04,0.002,0.3895,0.4180,-0.0379
0.002877,106.6764697301758,-45.070375446359,106.67641018118,-45.07032155753,5558234623638269184,3.61072042591242,-9.76778723768195,12.516117859765,,228,17.016047,2.4888525,1.0,Alessi_3,3357.4639,106.67646973018,-45.07037544636,106.67647006604,-45.07037620964,0.0010218,0.0008974,176.75,5558234623638269184,106.67640822527,0.0416,-45.07031976464,0.0510,3.6760,0.0501,73.3447,16.058,-9.827,0.056,12.700,0.063,377,0.2628,396.60,0.000,2.084e-15,31,,,28,1.009,0,3.01455e+03,2.29724e+00,16.989311,6.34660e+02,7.92558e+00,18.332190,3.61832e+03,15.851629,1.411,2.480560,,,0,,,,,470874441,,0.002877,0.013843,0.005036,16.989311,0.002877,3.01455e+03,0.007,0.8979,1.0214,-0.0147
0.002287,107.7974582612574,-44.5113502933006,107.79740133368,-44.51129926199,5558264344811729664,3.48183183441975,-9.42868169366631,11.8524365148818,,207,15.664157,1.9315014,1.0,Alessi_3,3903.708,107.79745826126,-44.5113502933,107.79745900589,-44.51135064205,0.0005723,0.0005333,2.47,5558264344811729664,107.79739947198,0.0240,-44.51129761613,0.0255,3.5436,0.0249,142.5218,15.284,-9.552,0.033,11.931,0.035,373,1.4492,420.21,0.087,1.113e+00,31,,,28,1.053,0,1.04087e+04,4.11506e+00,15.643872,3.09538e+03,1.26221e+01,16.611757,1.07004e+04,14.674395,1.325,1.937363,,,0,,,,,,,0.002789,0.005233,0.003948,15.643872,0.002789,1.04087e+04,-0.001,0.5334,0.5722,0.0061
0.001761,105.9407139392509,-45.1054466803491,105.94065037762,-45.10538964015,5558339833156345728,3.87900418098436,-10.4195767649179,13.248049766911,,200,16.070513,2.2114515,1.0,Alessi_3,3621.4695,105.94071393925,-45.10544668035,105.94071435774,-45.10544707032,0.0007461,0.0006025,1.60,5558339833156345728,105.94064829625,0.0272,-45.10538777788,0.0332,3.9179,0.0326,120.0710,16.972,-10.491,0.037,13.341,0.046,308,0.0482,316.11,0.000,0.000e+00,31,,,25,1.001,0,7.15654e+03,4.28725e+00,16.050608,1.80728e+03,7.43521e+00,17.195980,8.00930e+03,14.988910,1.372,2.207070,,,0,,,,,470895306,,0.002831,0.005267,0.004116,16.050608,0.002831,7.15654e+03,0.008,0.6026,0.7460,0.0120
0.008949,105.8219763416603,-44.0263844741152,105.82191609641,-44.02633159281,5559197933259804160,3.73905123241773,-10.0608450149005,12.2821123875872,19.0654970167887,244,10.776712,0.657074,1.0,Alessi_3,6126.48,105.82197634166,-44.02638447412,105.82197289985,-44.02638470748,0.0006251,0.0005399,0.95,5559197933259804160,105.82191463127,0.0258,-44.02632978824,0.0290,3.6337,0.0293,124.2122,15.542,-9.427,0.034,12.357,0.039,398,38.5795,6291.69,0.356,1.833e+02,31,,,28,2.654,0,8.90804e+05,3.80534e+02,10.812911,5.37039e+05,2.28099e+02,11.013527,5.67370e+05,10.363230,1.240,0.650297,19.07,1.98,11,6000.0,3.5,,,470889825,,0.002794,0.002828,0.003801,10.812911,0.002794,8.90804e+05,0.051,0.5399,0.6250,0.0049
0.005810,106.5327591138017,-43.5400389641805,106.53270068161,-43.53998833255,5559304379732566656,3.61508765678149,-9.83777736615179,11.7596072081325,,210,17.186716,2.5384998,1.0,Alessi_3,3292.49,106.5327591138,-43.54003896418,106.53275970689,-43.54004051980,0.0013328,0.0010589,172.91,5559304379732566656,106.53269877532,0.0472,-43.53998666202,0.0617,3.6665,0.0613,59.8553,15.672,-9.938,0.066,12.118,0.082,332,0.5014,355.63,0.086,2.284e-01,31,,,26,1.019,0,2.59293e+03,2.33708e+00,17.152890,5.28513e+02,9.25488e+00,18.530903,3.12375e+03,16.011206,1.409,2.519697,,,0,,,,,29347923,,0.002924,0.019216,0.005085,17.152890,0.002924,2.59293e+03,-0.001,1.0636,1.3291,-0.0568
0.004620,105.3244357728505,-43.3835373329294,105.32437963294,-43.38348282787,5559470783944974080,3.69408459041389,-9.47634251300298,12.6592420330495,,303,17.024536,2.6147528,0.7,Alessi_3,3309.5518,105.32443577285,-43.38353733293,105.32443753840,-43.38353734904,0.0010997,0.0009374,148.47,5559470783944974080,105.32437774324,0.0427,-43.38348106722,0.0480,3.7532,0.0489,76.8186,15.999,-9.778,0.061,12.663,0.066,396,3.2517,511.90,0.216,1.949e+00,31,,,27,1.118,0,2.98517e+03,3.50426e+00,16.999945,5.71065e+02,8.43329e+00,18.446829,3.68908e+03,15.830600,1.427,2.616229,,,0,,,,,29343335,,0.003036,0.016275,0.005955,16.999945,0.003036,2.98517e+03,0.003,0.9844,1.0578,-0.1415
0.001333,106.1905724273562,-42.7938016964245,106.19055636799,-42.79377567176,5559585304953088768,1.43507554958391,-2.73702551543868,6.04443786728411,,228,15.424505,1.1792021,0.8,UPK_495,4844.8677,106.19057242736,-42.79380169642,106.19057192299,-42.79380170243,0.0004313,0.0004163,78.14,5559585304953088768,106.19055584449,0.0199,-42.79377482170,0.0201,1.4540,0.0214,68.0463,6.605,-2.655,0.027,6.048,0.026,379,-0.2064,382.89,0.000,0.000e+00,31,,,28,0.992,0,1.29147e+04,4.64385e+00,15.409660,5.91100e+03,1.25611e+01,15.909390,9.98545e+03,14.749477,1.231,1.159912,,,0,,,,,29376202,,0.002783,0.003621,0.004317,15.409660,0.002783,1.29147e+04,-0.002,0.4307,0.4170,0.0142
0.000795,108.1397894202225,-44.5687890587655,108.13972838145,-44.56873639067,5559715253484278016,3.72349616513579,-10.0996336485071,12.2325938346698,,262,13.617964,1.2661161,1.0,Alessi_3,4809.8813,108.13978942022,-44.56878905877,108.13978911227,-44.56878908469,0.0002111,0.0001797,23.23,5559715253484278016,108.13972640798,0.0087,-44.56873468485,0.0099,3.7279,0.0099,376.6471,15.838,-10.051,0.012,12.240,0.013,424,-1.0651,387.93,0.000,0.000e+00,31,,,27,0.963,0,6.81025e+04,1.27811e+01,13.604460,2.96919e+04,2.53602e+01,14.156949,5.43925e+04,12.909048,1.235,1.247901,,,0,,,,,470773998,,0.002763,0.002940,0.003840,13.604460,0.002763,6.81025e+04,-0.007,0.1849,0.2065,0.1164
0.005761,107.885871810124,-44.1869317578121,107.88581535558,-44.18688304647,5559788366709628672,3.36962861175717,-9.40223303026262,11.3136062801069,,238,17.76209,2.6503258,0.9,Alessi_3,3250.973,107.88587181012,-44.18693175781,107.88587153335,-44.18693334564,0.0016523,0.0014371,36.83,5559788366709628672,107.88581356112,0.0638,-44.18688143200,0.0735,3.4906,0.0736,47.3946,14.964,-9.353,0.095,11.681,0.097,383,0.8979,424.45,0.000,0.000e+00,31,,,25,1.032,0,1.53385e+03,3.12219e+00,17.722914,2.66184e+02,9.10133e+00,19.275587,1.95332e+03,16.520964,1.447,2.754623,,,0,,,,,470782709,,0.003532,0.037228,0.008584,17.722914,0.003532,1.53385e+03,0.003,1.5179,1.5783,0.1331
0.001196,108.963635555604,-43.8411428356423,108.96357953027,-43.8410927941,5559810842276499712,3.4186784723952,-9.38531712170762,11.6225549792589,,267,14.399431,1.7531118,0.9,Alessi_3,5338.698,108.9636355556,-43.84114283564,108.96363509516,-43.84114282678,0.0002851,0.0002571,33.26,5559810842276499712,108.96357772652,0.0122,-43.84109116871,0.0134,3.4383,0.0140,244.9314,14.892,-9.310,0.017,11.623,0.017,390,1.3857,413.11,0.000,0.000e+00,31,,,29,1.049,0,3.32076e+04,8.11498e+00,14.384273,1.10422e+04,1.54535e+01,15.230904,3.20374e+04,13.483751,1.297,1.747152,,,0,,,,,,,0.002768,0.003177,0.003844,14.384273,0.002768,3.32076e+04,-0.004,0.2658,0.2770,0.0943
0.001058,109.641538190104,-43.6849238551829,109.64148488395,-43.68487452171,5559851558567070464,3.34318803982502,-8.95315058082953,11.4581005444186,,241,15.167213,1.7554464,0.7,Alessi_3,4043.2966,109.6415381901,-43.68492385518,109.64153852947,-43.68492369373,0.0004504,0.0003872,137.11,5559851558567070464,109.64148313022,0.0188,-43.68487292952,0.0195,3.3345,0.0208,159.9778,14.550,-9.014,0.026,11.422,0.026,371,1.9335,425.67,0.084,1.717e+00,31,,,29,1.071,0,1.63937e+04,5.01296e+00,15.150676,5.43398e+03,1.28302e+01,16.000748,1.58166e+04,14.250115,1.296,1.750632,,,0,,,,,470756928,,0.002775,0.003789,0.003938,15.150676,0.002775,1.63937e+04,-0.005,0.4176,0.4223,-0.1496
0.001180,110.151789896544,-43.2438636210633,110.15173446711,-43.24380928447,5559898493969246592,3.4863327899553,-9.37794311209609,12.6201147745606,17.1200120182084,260,13.097846,1.0640974,0.9,Alessi_3,5227.923,110.15178989654,-43.24386362106,110.15178946309,-43.24386353337,0.0001723,0.0001707,75.57,5559898493969246592,110.15173268515,0.0078,-43.24380752871,0.0088,3.5144,0.0091,386.2428,15.665,-9.306,0.011,12.601,0.011,393,1.4503,469.59,0.000,0.000e+00,31,,,28,1.052,0,1.10099e+05,4.22174e+01,13.082905,5.31568e+04,7.45800e+01,13.524646,8.09379e+04,12.477516,1.218,1.047130,17.12,2.79,6,5500.0,4.5,,,470752211,,0.002787,0.003179,0.003943,13.082905,0.002787,1.10099e+05,-0.003,0.1722,0.1708,0.0045
0.000173,109.3884826697201,-43.4071967194286,109.38842824603,-43.40714790073,5559918800574758400,3.2195500837599,-9.18306041183634,11.3385389281779,,221,14.380328,1.7273884,0.8,Alessi_3,5154.079,109.38848266972,-43.40719671943,109.38848265209,-43.40719667297,0.0003484,0.0003054,16.82,5559918800574758400,109.38842647027,0.0145,-43.40714632898,0.0172,3.2636,0.0170,192.1445,14.582,-9.183,0.019,11.327,0.021,327,5.1848,459.70,0.079,2.593e+00,31,,,27,1.210,0,3.37675e+04,8.60790e+00,14.366120,1.14155e+04,1.44354e+01,15.194803,3.23947e+04,13.471712,1.297,1.723091,,,0,,,,,470759124,,0.002769,0.003110,0.003833,14.366120,0.002769,3.37675e+04,-0.001,0.3092,0.3450,0.0731
0.005392,108.0610830564798,-43.8048715830688,108.06102369868,-43.80482009698,5559989272397495936,3.91454108300434,-9.94961233632603,11.9580632856757,,194,17.011585,2.4595852,1.0,Alessi_3,3283.6946,108.06108305648,-43.80487158307,108.06108395588,-43.80487293279,0.0010853,0.0009598,33.54,5559989272397495936,108.06102171707,0.0482,-43.80481841539,0.0504,3.8063,0.0544,69.9103,15.894,-10.107,0.062,12.266,0.065,313,0.0770,324.04,0.000,0.000e+00,31,,,28,1.002,0,3.03007e+03,2.55958e+00,16.983736,6.41287e+02,1.04316e+01,18.320911,3.63309e+03,15.847204,1.411,2.473707,,,0,,,,,470783745,,0.002904,0.017880,0.005366,16.983736,0.002904,3.03007e+03,0.008,0.9998,1.0486,0.1128
0.001804,109.9627323980348,-42.4271640940881,109.96266626183,-42.42710800851,5560543769856776320,3.55919810235859,-11.3382547776292,13.0263310693819,,261,15.579487,1.9803905,0.8,Alessi_3,3918.775,109.96273239804,-42.42716409409,109.96273212533,-42.42716455299,0.0005285,0.0005056,101.77,5560543769856776320,109.96266411691,0.0240,-42.42710617491,0.0259,3.6077,0.0277,130.3625,17.324,-11.295,0.033,13.135,0.031,357,3.8039,474.94,0.145,3.263e+00,31,,,29,1.146,0,1.12277e+04,6.65225e+00,15.561645,3.27765e+03,1.16422e+01,16.549635,1.17460e+04,14.573167,1.338,1.976468,,,0,,,,,29425349,,0.002829,0.004760,0.004099,15.561645,0.002829,1.12277e+04,0.006,0.5275,0.5066,-0.0177
0.002746,107.8112986945025,-43.0268939101247,107.81124298949,-43.02684058992,5560830604951489024,3.39641443917793,-9.4580656970838,12.3840496454515,,255,17.48005,2.6355991,1.0,Alessi_3,3281.2153,107.8112986945,-43.02689391012,107.81129939951,-43.02689334766,0.0012694,0.0011278,163.24,5560830604951489024,107.81124113982,0.0531,-43.02683886530,0.0594,3.4128,0.0633,53.9111,15.560,-9.583,0.071,12.259,0.078,389,0.5905,420.41,0.000,0.000e+00,31,,,27,1.021,0,1.97603e+03,1.76106e+00,17.447882,3.64937e+02,9.81319e+00,18.932997,2.49636e+03,16.254630,1.448,2.678368,,,0,,,,,29407577,,0.002920,0.029329,0.005934,17.447882,0.002920,1.97603e+03,0.015,1.1402,1.2582,-0.0653
0.002769,108.2144565473714,-42.1161494476158,108.21444210545,-42.11612218249,5560942033582383104,1.49220294932195,-2.48814053685874,6.33254635877063,19.5384895024097,202,11.850325,0.54074764,0.7,UPK_495,6577.9707,108.21445654737,-42.11614944762,108.21445555492,-42.11614967076,0.0002122,0.0001851,20.85,5560942033582383104,108.21444170452,0.0091,-42.11612122612,0.0104,1.5331,0.0105,145.7950,6.805,-2.312,0.012,6.400,0.013,376,-3.1875,715.03,0.080,9.320e+00,31,,,26,0.884,0,3.45494e+05,1.25087e+02,11.841266,2.09120e+05,2.54837e+02,12.037553,1.98778e+05,11.501977,1.181,0.535576,19.54,5.76,5,6500.0,3.5,,,29440282,,0.002783,0.003088,0.003859,11.841266,0.002783,3.45494e+05,-0.001,0.1888,0.2090,0.0907
0.002677,107.0615694092033,-41.9530419578493,107.06155459231,-41.95301832024,5561177947545921152,1.22612604301016,-2.55930206851968,5.49002450418753,,208,17.226763,1.6619892,0.9,UPK_495,4196.8076,107.0615694092,-41.95304195785,107.06156998137,-41.95304134791,0.0011430,0.0010375,26.99,5561177947545921152,107.06155407498,0.0521,-41.95301757926,0.0547,1.2060,0.0587,20.5474,5.974,-2.662,0.066,5.348,0.069,331,-0.2306,334.20,0.000,0.000e+00,31,,,25,0.990,0,2.46745e+03,1.80216e+00,17.206747,8.48635e+02,1.70647e+01,18.016740,2.31085e+03,16.338467,1.280,1.678274,,,0,,,,,29397441,,0.002867,0.022010,0.011557,17.206747,0.002867,2.46745e+03,-0.012,1.0601,1.1221,0.0782
0.000837,108.5820085345954,-40.922905248823,108.58199457379,-40.92288157746,5561304838060662016,1.41931215433247,-2.45001289797361,5.49786502969794,,235,14.582873,1.0006199,0.9,UPK_495,5678.808,108.5820085346,-40.92290524882,108.58200843228,-40.92290546795,0.0003108,0.0002942,179.13,5561304838060662016,108.58199411117,0.0140,-40.92288080622,0.0155,1.4167,0.0164,86.4482,6.060,-2.435,0.018,5.549,0.019,362,-0.8117,343.13,0.000,0.000e+00,31,,,27,0.969,0,2.80020e+04,1.12814e+01,14.569395,1.39416e+04,2.54153e+01,14.977762,2.01088e+04,13.989429,1.216,0.988333,,,0,,,,,29657365,,0.002790,0.003421,0.004158,14.569395,0.002790,2.80020e+04,0.000,0.2942,0.3108,-0.0017
0.005188,109.9815031781436,-40.3266388953054,109.98144581983,-40.32661028729,5561601706200691072,3.25522009299686,-10.1562073861396,6.6444459263532,,212,17.73952,2.9809475,0.9,Collinder_135,3059.395,109.98150317814,-40.32663889531,109.98150293116,-40.32663746643,0.0018704,0.0015411,2.70,5561601706200691072,109.98144399972,0.0702,-40.32660943095,0.0814,3.3077,0.0897,36.8845,11.915,-10.109,0.097,6.308,0.117,301,0.1643,321.15,0.187,5.417e-01,31,,,23,1.006,0,1.56244e+03,2.28173e+00,17.702860,2.02107e+02,8.49776e+00,19.574587,2.10521e+03,16.439660,1.477,3.134928,,,0,,,,,29740562,,0.003179,0.045736,0.007051,17.702860,0.003179,1.56244e+03,-0.024,1.5419,1.8698,0.0183
0.002244,110.1482188690937,-40.1152839874675,110.14815723555,-40.11525596974,5561610571013469312,3.41911724766777,-10.9473038277445,6.50734685866785,,211,16.856228,2.7986345,0.8,Collinder_135,3573.2341,110.14821886909,-40.11528398747,110.14821805400,-40.11528397522,0.0010051,0.0008696,8.24,5561610571013469312,110.14815527929,0.0396,-40.11525507405,0.0458,3.3669,0.0497,67.6846,12.608,-10.802,0.054,6.503,0.062,375,1.6060,437.12,0.124,6.932e-01,31,,,27,1.059,0,3.51320e+03,3.49942e+00,16.823109,5.91633e+02,1.22642e+01,18.408411,4.57284e+03,15.597430,1.470,2.810981,,,0,,,,,29744770,,0.002960,0.022679,0.005558,16.823109,0.002960,3.51320e+03,0.017,0.8726,1.0025,0.0412
0.000291,109.9785287359681,-40.2319119006645,109.97847327236,-40.23188388906,5561614350584396800,3.1394010173263,-9.83448934573658,6.50592516862984,,205,15.615607,2.4360895,0.8,Collinder_135,3792.3628,109.97852873597,-40.23191190066,109.97852879681,-40.23191183461,0.0005306,0.0004569,172.57,5561614350584396800,109.97847147105,0.0210,-40.23188298040,0.0261,3.1722,0.0264,120.1945,11.795,-9.847,0.029,6.492,0.033,361,1.1703,399.60,0.060,5.354e-01,31,,,27,1.043,0,1.09295e+04,7.42946e+00,15.590862,2.41651e+03,1.89771e+01,16.880571,1.31043e+04,14.454357,1.420,2.426214,,,0,,,,,29741488,,0.002852,0.008971,0.004587,15.590862,0.002852,1.09295e+04,0.024,0.4583,0.5295,-0.0384
0.002769,110.0822540434962,-40.1767932494675,110.0821986599,-40.17676645568,5561620638416960768,3.20046712803927,-9.82828878083296,6.22307737814021,,230,17.138407,3.077077,0.9,Collinder_135,3031.561,110.0822540435,-40.17679324947,110.08225409622,-40.17679248147,0.0011056,0.0009636,27.96,5561620638416960768,110.08219689361,0.0457,-40.17676564390,0.0518,3.1560,0.0552,57.2146,11.540,-9.834,0.062,6.038,0.066,394,0.2484,429.16,0.141,6.708e-01,31,,,28,1.008,0,2.68502e+03,2.35598e+00,17.115000,3.56460e+02,6.87426e+00,18.958515,3.69811e+03,15.827945,1.510,3.130570,,,0,,,,,29741687,,0.002915,0.021123,0.004749,17.115000,0.002915,2.68502e+03,0.010,0.9966,1.0760,0.1135
0.003918,110.4447625554147,-39.7015026752056,110.44470597479,-39.70147707919,5561657815652994816,3.24700043919089,-10.1106953039964,5.94488499151984,,272,16.84057,3.0523071,1.0,Collinder_135,,110.44476255541,-39.70150267521,110.44476245533,-39.70150376090,0.0009192,0.0008876,58.33,5561657815652994816,110.44470415147,0.0409,-39.70147620026,0.0423,3.2493,0.0473,68.7397,11.846,-10.093,0.057,6.201,0.055,443,2.4393,557.31,0.214,2.153e+00,31,,,29,1.083,0,3.55220e+03,3.62343e+00,16.811125,4.95280e+02,7.88849e+00,18.601414,4.85586e+03,15.532229,1.506,3.069184,,,0,,,,,29761995,,0.002970,0.017517,0.004604,16.811125,0.002970,3.55220e+03,0.015,0.9106,0.8964,0.0313
0.001292,108.9663996788114,-39.7586098754252,108.96634305787,-39.75858259592,5561797247470988288,3.22640697345391,-10.109520769287,6.33588836188288,,239,13.732059,1.3515377,1.0,Collinder_135,5394.449,108.96639967881,-39.75860987543,108.96639928193,-39.75861006423,0.0002214,0.0001995,20.18,5561797247470988288,108.96634122917,0.0095,-39.75858170573,0.0104,3.2272,0.0112,288.2915,11.897,-10.041,0.013,6.381,0.014,405,-0.0188,397.15,0.000,0.000e+00,31,,,28,0.999,0,6.16655e+04,1.34153e+02,13.712261,2.61227e+04,2.25643e+02,14.295998,5.11929e+04,12.974872,1.254,1.321126,,,0,,,,,29730075,,0.003629,0.009785,0.007350,13.712261,0.003629,6.16655e+04,0.004,0.2023,0.2189,0.0674
0.002318,109.5765279483759,-39.943280211924,109.57646997559,-39.9432507409,5561823085994909056,3.42304378852018,-10.3230807142111,6.84488570641574,,246,16.086107,2.8502111,1.0,Collinder_135,,109.57652794838,-39.94328021192,109.57652828277,-39.94327962121,0.0006205,0.0005911,29.54,5561823085994909056,109.57646810026,0.0283,-39.94324979145,0.0295,3.5360,0.0325,108.9171,12.362,-10.382,0.037,6.712,0.038,377,1.9254,447.65,0.103,1.062e+00,31,,,26,1.070,0,7.06884e+03,5.78213e+00,16.063997,1.15888e+03,9.88902e+00,17.678448,9.24009e+03,14.833706,1.471,2.844742,,,0,,,,,29751331,,0.002895,0.009676,0.004256,16.063997,0.002895,7.06884e+03,0.013,0.5984,0.6135,0.0416
0.015223,109.0852418829149,-39.4332284184637,109.08518733203,-39.43320202278,5561898849217832192,3.26266205855154,-9.78577801964463,6.13061225705689,,236,15.340338,2.0352097,0.9,Collinder_135,4881.181,109.08524188291,-39.43322841846,109.08524102378,-39.43323259469,0.0006625,0.0005671,16.09,5561898849217832192,109.08518559334,0.0273,-39.43320103842,0.0314,3.2334,0.0326,99.3077,11.967,-9.633,0.036,7.100,0.040,390,14.0893,939.06,0.288,1.659e+01,31,,,29,1.548,0,1.40031e+04,4.85976e+00,15.321810,3.93058e+03,1.13720e+01,16.352402,1.49029e+04,14.314718,1.345,2.037684,,,0,,,,,30506110,,0.002781,0.004201,0.004069,15.321810,0.002781,1.40031e+04,0.005,0.5750,0.6557,0.0829
0.002424,109.4456298231134,-39.2770237146109,109.44557671874,-39.27699535451,5561904587293720704,3.23637368737088,-9.547614235145,6.58686587740503,,261,17.871119,2.9380531,0.7,Collinder_135,3341.9531,109.44562982311,-39.27702371461,109.44562937264,-39.27702429057,0.0018063,0.0016140,158.06,5561904587293720704,109.44557502284,0.0675,-39.27699439895,0.0796,3.2403,0.0831,38.9845,11.612,-9.466,0.102,6.726,0.111,375,-0.9087,374.22,0.000,0.000e+00,31,,,26,0.966,0,1.38989e+03,1.90041e+00,17.829918,1.92167e+02,7.31353e+00,19.629345,1.87441e+03,16.565735,1.487,3.063610,,,0,,,,,30508434,,0.003130,0.041415,0.005901,17.829918,0.003130,1.38989e+03,-0.004,1.6422,1.7807,-0.0780
0.001689,109.4888770253617,-39.1210482541091,109.48882288159,-39.12102135979,5561929871764634880,3.23589528522475,-9.75612417907152,6.24642495090447,,230,16.07099,2.4630852,1.0,Collinder_135,3717.4946,109.48887702536,-39.12104825411,109.48887667173,-39.12104787368,0.0006740,0.0005765,174.07,5561929871764634880,109.48882115582,0.0272,-39.12102049006,0.0309,3.2422,0.0333,97.2443,11.484,-9.691,0.036,6.161,0.042,328,-0.2973,327.88,0.000,0.000e+00,31,,,24,0.987,0,7.16056e+03,2.17501e+01,16.050000,1.51030e+03,1.70262e+01,17.390882,8.56403e+03,14.916200,1.407,2.474683,,,0,,,,,30512274,,0.004297,0.012554,0.007599,16.050000,0.004297,7.16056e+03,0.004,0.5777,0.6731,-0.0322
0.002447,109.6592363922867,-38.9964893972178,109.6591776549,-38.99646036523,5561937881880173056,3.39702587428743,-10.6025315126709,6.74291619704703,,233,15.908109,2.4363852,1.0,Collinder_135,3428.6143,109.65923639229,-38.99648939722,109.65923552339,-38.99648931958,0.0005993,0.0005279,26.31,5561937881880173056,109.65917577272,0.0255,-38.99645941150,0.0283,3.5100,0.0310,113.3865,12.428,-10.448,0.034,6.729,0.036,388,2.4949,473.37,0.109,1.402e+00,31,,,28,1.091,0,8.41553e+03,8.96763e+00,15.874663,1.85763e+03,1.78394e+01,17.166145,1.00180e+04,14.745948,1.411,2.420198,,,0,,,,,30513017,,0.002988,0.010794,0.005893,15.874663,0.002988,8.41553e+03,0.016,0.5427,0.5860,0.1006
0.003367,109.7755024567523,-38.8114623640004,109.77544429809,-38.81143452064,5561941004320194688,3.2946147490001,-10.5254618087002,6.46684949188226,,238,17.030718,2.8483944,1.0,Collinder_135,3127.9458,109.77550245675,-38.811462364,109.77550296987,-38.81146151851,0.0010180,0.0008898,44.21,5561941004320194688,109.77544238359,0.0428,-38.81143362627,0.0468,3.4090,0.0510,66.8432,12.338,-10.622,0.059,6.276,0.059,412,0.2121,436.40,0.000,0.000e+00,31,,,28,1.007,0,2.99864e+03,3.07958e+00,16.995058,4.89430e+02,9.62300e+00,18.614317,3.88477e+03,15.774482,1.459,2.839835,,,0,,,,,30533983,,0.002972,0.021529,0.005448,16.995058,0.002972,2.99864e+03,0.002,0.9543,0.9578,0.1338
0.003127,105.512168417492,-42.3480210691773,105.51215471179,-42.34799636585,5562577071795178752,1.54066369082607,-2.35264085247355,5.73754776753024,,232,17.455381,1.8861866,0.9,UPK_495,3948.3286,105.51216841749,-42.34802106918,105.51216773788,-42.34802177790,0.0011967,0.0011036,160.48,5562577071795178752,105.51215428018,0.0514,-42.34799553759,0.0615,1.4502,0.0618,23.4580,6.314,-2.238,0.069,5.904,0.073,368,-0.4315,367.50,0.000,0.000e+00,31,,,28,0.983,0,2.01145e+03,1.64033e+00,17.428593,6.22567e+02,9.15774e+00,18.353077,2.02709e+03,16.480713,1.317,1.872364,,,0,,,,,29372171,,0.002894,0.016213,0.005438,17.428593,0.002894,2.01145e+03,-0.000,1.1143,1.1867,-0.0510
