#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2021-03-19T13:12:33 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ6054a3083b2e	
#INFO	-out.max=unlimited	
#INFO	queryParameters=25	
#-oc.form=dec
#-out.max=unlimited
#-nav=cat:J/A+A/640/A1&tab:{J/A+A/640/A1/nodup}&key:source=J/A+A/640/A1/nodup&HTTPPRM:&
#-c=IC2391
#-c.eq=J2000
#-c.r=  10
#-c.u=deg
#-c.geom=r
#-source=J/A+A/640/A1/nodup
#-order=I
#-out=RA_ICRS
#-out=DE_ICRS
#-out=GaiaDR2
#-out=Plx
#-out=pmRA*
#-out=pmDE
#-out=RV
#-out=o_Gmag
#-out=Gmag
#-out=BP-RP
#-out=proba
#-out=Cluster
#-out=Teff50
#-out=_RA.icrs
#-out=_DE.icrs
#
#INFO	-c=130.133333-53.033333,rd=10.	
#Constraint -bmark=POST

#RESOURCE=yCat_36400001
#Name: J/A+A/640/A1
#Title: Portrait Galactic disc (Cantat-Gaudin+, 2020)
#Coosys	H_2015.500:	ICRS
#Table	J_A_A_640_A1_nodup:
#Name: J/A+A/640/A1/nodup
#Title: Members
#Column	RA_ICRS	(F15.11)	Right ascension (ICRS) at Ep=2015.5	[ucd=pos.eq.ra;meta.main]
#Column	DE_ICRS	(F15.11)	Declination (ICRS) at Ep=2015.5	[ucd=pos.eq.dec;meta.main]
#Column	GaiaDR2	(I19)	Gaia DR2 source ID	[ucd=meta.id;meta.main]
#Column	Plx	(D24.17)	Absolute stellar parallax	[ucd=pos.parallax]
#Column	pmRA*	(D25.18)	Proper motion in right ascension direction (pmRA*cosDE)	[ucd=pos.pm;pos.eq.ra]
#Column	pmDE	(D25.18)	Proper motion in declination direction	[ucd=pos.pm;pos.eq.dec]
#Column	RV	(F24.19)	? Spectroscopic radial velocity in the solar barycentric reference frame	[ucd=phys.veloc;pos.heliocentric]
#Column	o_Gmag	(I4)	Number of observations contributing to G photometry	[ucd=meta.number]
#Column	Gmag	(F10.7)	G-band mean magnitude	[ucd=phot.mag;em.opt]
#Column	BP-RP	(D16.9)	? BP-RP colour	[ucd=phot.color;em.opt.B;em.opt.R]
#Column	proba	(F8.5)	Membership probability	[ucd=stat.probability]
#Column	Cluster	(a17)	Cluster name	[ucd=meta.id.parent]
#Column	Teff50	(F14.8)	? Effective temperature (Anders et al., 2019A&A...628A..94A, Cat. I/349)	[ucd=phys.temperature.effective]
#Column	_RA.icrs	(F15.11)	Right ascension (ICRS) at Epoch=J2000, proper motions taken into account	[ucd=pos.eq.ra]
#Column	_DE.icrs	(F15.11)	Declination (ICRS) at Epoch=J2000, proper motions taken into account	[ucd=pos.eq.dec]
RA_ICRS|DE_ICRS|GaiaDR2|Plx|pmRA*|pmDE|RV|o_Gmag|Gmag|BP-RP|proba|Cluster|Teff50|_RA.icrs|_DE.icrs
119.47891777238|-61.12914914991|5290665479723837184| 2.37850480154959998e+00|-5.163298020442860015e+00| 1.121882255088310032e+01|                        | 430|15.9976280| 2.137613300e+00| 0.70000|NGC_2516         | 4109.68950000|119.47896381464|-61.12919745317
120.11979893794|-61.12912072834|5290744983857413376| 2.45200259497933981e+00|-4.625452837657279659e+00| 1.171321280932649955e+01|                        | 351|16.2163220| 1.916970300e+00| 0.80000|NGC_2516         | 3966.59840000|120.11984018408|-61.12917116022
119.66719122804|-61.12260345756|5290655412320662144| 2.33694871045697017e+00|-4.605822256455139652e+00| 1.160619388629920046e+01|                        | 373|16.3418080| 1.963783300e+00| 0.80000|NGC_2516         | 4434.33300000|119.66723229065|-61.12265342866
119.33371932380|-61.12049818567|5290660738079873408| 2.44168373203909006e+00|-4.810746986895569677e+00| 1.137442996966970021e+01|  24.6412027656341017234| 382|12.8480380| 9.173813000e-01| 0.70000|NGC_2516         | 6094.27000000|119.33376221054|-61.12054715890
121.01511741187|-61.12003123454|5289983473275924096| 2.38871569502010983e+00|-5.128803247088200123e+00| 1.104672781826939953e+01|                        | 411|16.9286020| 2.199579200e+00| 0.80000|NGC_2516         | 3805.44730000|121.01516313333|-61.12007879683
119.34325803225|-61.11866915810|5290660738079873920| 2.41925334212327003e+00|-5.543001363696079764e+00| 1.106593262211830009e+01|                        | 429|15.3622830| 1.604027700e+00| 0.80000|NGC_2516         | 4466.28760000|119.34330744401|-61.11871680308
119.46487212393|-61.11515122295|5290665754601680384| 2.29534270525347983e+00|-4.281195635762360396e+00| 1.123312192000330079e+01|                        | 407|17.0042080| 2.234781300e+00| 0.70000|NGC_2516         | 3971.95310000|119.46491028338|-61.11519958778
121.23531728812|-61.11447733994|5290006150703319936| 2.38712248936126015e+00|-5.087897100303769626e+00| 1.116114266805019994e+01|  24.5643422162556994692| 384|11.2467360| 5.471182000e-01| 0.80000|NGC_2516         | 7218.42770000|121.23536263694|-61.11452539486
119.71094648064|-61.11404881125|5290655481040144256| 2.39647679555862014e+00|-5.675129273069719815e+00| 1.166813885103220017e+01|  24.0686109085201991320| 408|13.0742190| 9.587202000e-01| 1.00000|NGC_2516         | 6056.49900000|119.71099706283|-61.11409904906
120.71304075871|-61.11388261530|5289997315951521920| 2.45584701010174999e+00|-4.489765607862680419e+00| 1.112105352188670082e+01|                        | 461|17.3252720| 2.314104000e+00| 0.70000|NGC_2516         | 3484.74560000|120.71308077559|-61.11393049761
119.91786610806|-61.11385839292|5290651941987110272| 2.44083605943726001e+00|-5.236879213042589853e+00| 1.113076321227180010e+01|                        | 398|15.5381900| 1.632005700e+00| 0.80000|NGC_2516         | 4198.35500000|119.91791278386|-61.11390631703
119.28687345914|-61.11278251088|5290663727377028736| 2.38212097040181980e+00|-5.243489023069550115e+00| 1.128638135914489915e+01|                        | 395|14.7614780| 1.369018600e+00| 0.80000|NGC_2516         | 4964.81740000|119.28692019226|-61.11283110501
120.78885177123|-61.11000005140|5289987115408111360| 2.43002534942400006e+00|-5.298997469225500190e+00| 1.080673423333749916e+01|  21.7748962128939993477| 411|12.0580760| 8.085804000e-01| 0.90000|NGC_2516         | 6401.29300000|120.78889899492|-61.11004658039
119.24935723620|-61.10890395266|5290663693017289216| 2.47754504210390003e+00|-4.701981562401940096e+00| 1.163997938045019964e+01|                        | 401|16.6370540| 2.071702000e+00| 0.90000|NGC_2516         | 3706.92940000|119.24939913795|-61.10895406923
120.16115235798|-61.10671579277|5290745086936635392| 2.35449574637015013e+00|-4.516639649361629871e+00| 1.196227734433639966e+01|                        | 361|17.7548300| 2.529588700e+00| 1.00000|NGC_2516         | 3367.36430000|120.16119260527|-61.10676729701
120.17938856509|-61.10317052582|5289994502751632384| 2.44674509677264007e+00|-4.794682004793569874e+00| 1.120080806468580015e+01|                        | 375|14.9406770| 1.409790000e+00| 0.70000|NGC_2516         | 4690.47270000|120.17943128519|-61.10321875152
120.56316005479|-61.10200231604|5289998041804833280| 2.47037910853248999e+00|-4.812677739312349878e+00| 1.072415311432309970e+01|                        | 376|17.4634280| 2.406311000e+00| 0.70000|NGC_2516         | 3463.58060000|120.56320293364|-61.10204848947
119.62997956803|-61.08969061593|5290655687198404864| 2.46526374824229011e+00|-4.695146958604309972e+00| 1.123619464318639949e+01|                        | 420|16.8968200| 2.127181000e+00| 0.80000|NGC_2516         | 4108.69530000|119.63002138346|-61.08973899398
119.95099906476|-61.08883027788|5290745881512256000| 2.43052735493458005e+00|-4.541158675587730009e+00| 1.089149077194569948e+01|                        | 359|13.3249910| 9.835930000e-01| 0.70000|NGC_2516         | 5756.49850000|119.95103950765|-61.08887717180
120.81633862217|-61.08458884255|5289987218487329024| 2.38870719130986986e+00|-4.844240462482019893e+00| 1.120278493722589985e+01|                        | 411|16.8199310| 2.093254000e+00| 0.70000|NGC_2516         | 3818.14200000|120.81638175849|-61.08463707675
119.77976905049|-61.08438726681|5290655893357015168| 2.45069980408247989e+00|-4.652860918993620309e+00| 1.156659162810090002e+01|                        | 384|16.8812100| 2.203955700e+00| 0.80000|NGC_2516         | 3972.55640000|119.77981048238|-61.08443706741
120.34845881327|-61.08320632008|5289996182079618560| 2.41960251009458016e+00|-4.588176052384340231e+00| 1.143298933396200034e+01|                        | 383|15.5616000| 1.631478300e+00| 1.00000|NGC_2516         | 4214.33900000|120.34849966764|-61.08325554545
128.29913855408|-61.08173247757|5301923619798932480| 1.07520594878450004e+00|-4.878226759233779575e+00| 2.821076055099319913e+00| -10.4267781547341993331| 364|12.0669410| 8.244180700e-01| 1.00000|UBC_255          | 6567.37255859|128.29918198906|-61.08174462386
120.41702213123|-61.07836903573|5289995494884385280| 2.46892015505232010e+00|-4.491754807119139770e+00| 1.158816173431759999e+01|                        | 370|12.5460750| 8.449507000e-01| 0.90000|NGC_2516         | 6180.10940000|120.41706212093|-61.07841892920
119.19830630003|-61.07696413362|5290664689449614720| 2.40785089201393010e+00|-4.975435562035520398e+00| 1.152295408617669992e+01|                        | 411|14.9447540| 1.406549500e+00| 0.90000|NGC_2516         | 4582.72100000|119.19835059392|-61.07701374634
119.65382340796|-61.07613508251|5290667472588665600| 2.39613059251251981e+00|-4.357116280503779748e+00| 1.188830067257750045e+01|                        | 414|13.2089830| 9.601602600e-01| 0.70000|NGC_2516         | 5802.71800000|119.65386219624|-61.07618626824
121.12504379041|-61.07513696915|5290007112775924992| 2.44873707253199013e+00|-4.622982244802749996e+00| 1.144193720648189938e+01|  17.6214666990563983973| 249|12.8371860| 8.867407000e-01| 1.00000|NGC_2516         | 5964.22750000|121.12508494420|-61.07518623304
134.46672679810|-61.07509091334|5298442016234586368| 3.00137294697649981e+00|-9.445187468166290401e+00| 2.336444883592149857e+00|                        | 373|12.7584920| 9.769020000e-01| 1.00000|UPK_545          | 5853.06150000|134.46681087896|-61.07510097301
119.46613126005|-61.07274159497|5290666957192524928| 2.50724202814750985e+00|-4.743103562335130086e+00| 1.133980916212449941e+01|                        | 406|16.1880230| 1.910491000e+00| 0.90000|NGC_2516         | 4043.11520000|119.46617347997|-61.07279041914
119.25087619859|-61.06576837943|5290664070974413696| 2.39046046084270980e+00|-4.347152329644299762e+00| 1.103502069744109981e+01|                        | 404|13.7950290| 1.109478000e+00| 0.70000|NGC_2516         | 5473.37940000|119.25091488550|-61.06581589132
119.16265813617|-61.06287791704|5290664964327520896| 2.42954659007745999e+00|-4.842467629300820420e+00| 1.119317871002539988e+01|                        | 400|16.5547070| 1.992320100e+00| 1.00000|NGC_2516         | 4210.84030000|119.16270122714|-61.06292610988
119.59901513827|-61.06229686480|5290667713106775040| 2.43759554095161013e+00|-5.620474377333530391e+00| 1.168821916306579922e+01|  19.5997838685408005688| 374|12.9750670| 9.423618300e-01| 0.90000|NGC_2516         | 6050.23240000|119.59906515147|-61.06234718907
119.49425594678|-61.06081887434|5290666991552265088| 2.46260180688310992e+00|-5.366865070996220233e+00| 1.095981641539060014e+01|                        | 405|14.5928450| 1.322012000e+00| 0.80000|NGC_2516         | 4980.16800000|119.49430370102|-61.06086606243
119.39494096537|-61.05846841366|5290669774690987776| 2.34187021387058980e+00|-5.289983042674590408e+00| 1.154997676531970008e+01|                        | 403| 8.7354010| 1.735239000e-01| 0.80000|NGC_2516         | 8703.40100000|119.39498803203|-61.05851814272
119.42030238177|-61.05843343695|5290666854113227136| 2.40488201256870004e+00|-4.630412169620419682e+00| 1.103041471315910016e+01|  24.2058106894922993035| 397|12.8490170| 9.306593000e-01| 0.70000|NGC_2516         | 5929.10600000|119.42034357997|-61.05848092901
135.15579308144|-61.05358211897|5298452182412393984| 3.09569674597960987e+00|-9.356292000324790692e+00| 2.104493490646889953e+00|                        | 171|11.2167660| 6.804237400e-01| 1.00000|UPK_545          | 6868.62300000|135.15587631441|-61.05359117996
119.50352024494|-61.05351085296|5290667094631481984| 2.42354922611220003e+00|-4.679177433075159875e+00| 1.118192395446899923e+01|                        | 416|15.8377910| 1.753197700e+00| 1.00000|NGC_2516         | 4177.05570000|119.50356187056|-61.05355899735
119.64520129184|-61.05329746749|5290667541308087168| 2.46459513153984000e+00|-5.887157390395249656e+00| 1.140314583536379978e+01|                        | 391|12.9014440| 9.181585300e-01| 0.70000|NGC_2516         | 5893.99370000|119.64525366321|-61.05334656436
119.25664864134|-61.05229149912|5290664861248309760| 2.44049768672046996e+00|-4.469087638359649617e+00| 1.109467611517779950e+01|                        | 364|12.9619940| 9.427681000e-01| 0.80000|NGC_2516         | 5899.88700000|119.25668839649|-61.05233926786
119.44897212567|-61.05137526318|5290667232070350080| 2.46549004502869007e+00|-4.713454522112860090e+00| 1.120877694479040088e+01|                        | 426|15.6983750| 1.697060600e+00| 0.90000|NGC_2516         | 4187.74270000|119.44901405338|-61.05142352319
119.69266726535|-61.04751417596|5290667610027620480| 2.48750223970490003e+00|-4.063320672747829931e+00| 1.121050070735009996e+01|                        | 387|16.9014340| 2.175599000e+00| 0.70000|NGC_2516         | 4018.09000000|119.69270340551|-61.04756244338
119.98263468067|-61.04715052032|5290748973888714880| 2.50675046122406986e+00|-4.356496383566279995e+00| 1.110619756576400086e+01|                        | 384|16.6316990| 2.025838900e+00| 0.80000|NGC_2516         | 4230.24300000|119.98267342796|-61.04719833866
121.23563921251|-61.04624412215|5290007387653835648| 2.40216755178902996e+00|-5.197608303056130197e+00| 1.106829650101120066e+01|                        | 453|13.5637650| 1.015434300e+00| 0.90000|NGC_2516         | 5729.26660000|121.23568543945|-61.04629177731
119.68698186610|-61.04318551153|5290667678747043584| 2.44834895105236017e+00|-4.985376043702790305e+00| 1.092542921377400056e+01|                        | 381|16.6044700| 2.320378300e+00| 0.70000|NGC_2516         | 3900.85820000|119.68702620119|-61.04323255157
119.05460248123|-61.04117332457|5290711727931438080| 2.49469084985042011e+00|-4.388174182395689904e+00| 1.171001511233970049e+01|                        | 420|15.9222620| 2.033187900e+00| 0.70000|NGC_2516         | 4553.40500000|119.05464150291|-61.04122374269
119.30221201988|-61.03688654125|5290670732463191168| 2.47777250425146001e+00|-4.396333882181020059e+00| 1.154153219389359997e+01|                        | 370|17.5643710| 2.433879900e+00| 0.90000|NGC_2516         | 3876.15970000|119.30225110884|-61.03693623395
119.40201630578|-61.03563225281|5290669877770204032| 2.48565169933528995e+00|-4.645566672097640293e+00| 1.162611975006059950e+01|                        | 425|14.5373460| 1.525824500e+00| 0.90000|NGC_2516         | 5241.98200000|119.40205760910|-61.03568230971
119.27918176397|-61.03553708860|5290670736763572096| 2.44422890996504005e+00|-4.669460734083130227e+00| 1.148786185429089990e+01|                        | 382|17.1157840| 2.239116700e+00| 1.00000|NGC_2516         | 3929.06840000|119.27922327960|-61.03558655022
119.25998129356|-61.03465617585|5290664929967787264| 2.42385884044756983e+00|-4.249929974106199992e+00| 1.131608541844889970e+01|  27.8834822784860989486| 319|11.8174550| 7.374668000e-01| 1.00000|NGC_2516         | 6509.46200000|119.26001907815|-61.03470489788
119.96864465017|-61.03352248691|5290749042608318720| 2.41544507435596012e+00|-4.865047708518029701e+00| 1.132369745964900076e+01|                        | 352|16.3019030| 1.921550800e+00| 0.70000|NGC_2516         | 4332.67400000|119.96868790200|-61.03357124171
119.55308039368|-61.03101986399|5290668602159040512| 2.44387750524685998e+00|-4.884305456609049578e+00| 1.164536053489399947e+01|                        | 406|13.2504150| 1.146927800e+00| 1.00000|NGC_2516         | 5702.82000000|119.55312381329|-61.03107000373
120.03054405131|-61.03083667680|5290749386201860480| 2.35802197386027990e+00|-5.550508663434720269e+00| 1.213619593369720029e+01|                        | 279|10.3381780| 5.334587000e-01| 0.80000|NGC_2516         | 6808.75700000|120.03059339293|-61.03088892986
120.74104187059|-61.02869473077|5290000069029332736| 2.41549169974660005e+00|-4.660351107226690104e+00| 1.160806083589080018e+01|  21.4358895344997009147| 396|12.7840140| 8.678140600e-01| 0.70000|NGC_2516         | 6093.72700000|120.74108329630|-61.02874470991
119.54954188795|-61.02826735416|5290667124690661248| 2.38761741565373997e+00|-4.073257075974360042e+00| 1.133718964087860037e+01|                        | 394|17.8561920| 2.726816200e+00| 0.80000|NGC_2516         | 3574.92430000|119.54957809451|-61.02831616706
120.04744003766|-61.02585805061|5290746431268081408| 2.41809782509425020e+00|-5.371660869184320397e+00| 1.141558249985859952e+01|                        | 363|15.6130940| 1.643744500e+00| 0.80000|NGC_2516         | 4450.55760000|120.04748778190|-61.02590720103
120.69969029929|-61.02111398997|5290000309547500800| 2.38600350946629014e+00|-4.887555882583649591e+00| 1.101043285007759920e+01|  25.2387003008831989348| 408|11.5571760| 6.313419300e-01| 0.80000|NGC_2516         | 6727.74460000|120.69973373422|-61.02116139599
120.38568956279|-61.02094792876|5289996633055417728| 2.42387710521246991e+00|-5.406348254281829746e+00| 1.120516322004460008e+01|                        | 383|17.2318000| 2.287029300e+00| 0.70000|NGC_2516         | 3491.80270000|120.38573760790|-61.02099617320
120.60422127355|-61.01988435949|5290001718296770688| 2.41542938772365989e+00|-4.925083326107589698e+00| 1.119613250125800086e+01|                        | 385|14.6649910| 1.330149700e+00| 0.80000|NGC_2516         | 4998.84300000|120.60426504029|-61.01993256505
119.13985296658|-61.01546018899|5290712037169006336| 2.43909497690509980e+00|-4.489107553665379946e+00| 1.143268091671300013e+01|                        | 430|14.3323250| 1.344287900e+00| 1.00000|NGC_2516         | 5296.54830000|119.13989285347|-61.01550941302
120.12015586964|-61.01335054461|5290747977456314880| 2.41420799870686009e+00|-4.872812438877030417e+00| 1.091750144529179956e+01|                        | 336|12.8158440| 8.804035000e-01| 0.70000|NGC_2516         | 6066.04540000|120.12019916296|-61.01339755051
119.46720334547|-61.00875458833|5290670393166282496| 2.43830299845755993e+00|-4.501206064243800320e+00| 1.156663520867640038e+01|                        | 426|14.0942710| 1.169510800e+00| 1.00000|NGC_2516         | 5385.82700000|119.46724333141|-61.00880438911
119.47544954100|-61.00851083383|5290670324446806912| 2.45492948465338001e+00|-4.790169118770050360e+00| 1.114522459720060077e+01|                        | 423|14.4573780| 1.298649800e+00| 1.00000|NGC_2516         | 5030.07960000|119.47549209358|-61.00855882021
120.64089745028|-61.00680753834|5290001855735725696| 2.40503178154779995e+00|-4.669534177087250271e+00| 1.134118327346259925e+01|                        | 396|15.5129630| 1.605342900e+00| 0.80000|NGC_2516         | 4345.82470000|120.64093892899|-61.00685636843
119.43960843955|-61.00635722575|5290670496245496576| 2.43271612577223006e+00|-4.393142567067830129e+00| 1.184639483269200078e+01|                        | 420|14.4207170| 1.267418900e+00| 1.00000|NGC_2516         | 5171.68500000|119.43964746257|-61.00640823106
121.04878407204|-61.00228648088|5290011235944457088| 2.43966291435414018e+00|-5.273661950758370409e+00| 1.156251358728190048e+01|  20.8186393464912988804| 425|13.0810490| 9.234285400e-01| 1.00000|NGC_2516         | 5948.31900000|121.04883091045|-61.00233626391
120.59691587094|-61.00152382880|5290001787016179328| 2.46327241450110979e+00|-5.084526552659469623e+00| 1.155331941231299986e+01|  26.6287937745718004123| 376|12.3184460| 7.774353000e-01| 0.90000|NGC_2516         | 6301.68200000|120.59696102845|-61.00157357225
119.55993403538|-61.00019095595|5290668846978061056| 2.49325849505035002e+00|-5.582550054831470376e+00| 1.104089230810640032e+01|                        | 402|16.9801240| 2.274397900e+00| 1.00000|NGC_2516         | 3892.25950000|119.55998361394|-61.00023849312
119.12405745801|-60.99993707468|5290712312046913792| 2.40084067408640989e+00|-4.709778114421269812e+00| 1.122215317554250014e+01|                        | 391|16.4622550| 2.252458600e+00| 0.70000|NGC_2516         | 3922.12960000|119.12409928515|-60.99998539228
119.63575984688|-60.99603569188|5290668778258672128| 2.52581430149369979e+00|-4.661721959508110302e+00| 1.159574988125219974e+01|                        | 395|16.1299500| 1.863184900e+00| 0.80000|NGC_2516         | 4004.15580000|119.63580124216|-60.99608561802
119.53948613755|-60.99471419186|5290668881337798272| 2.36495251698505005e+00|-4.731196422188020279e+00| 1.181418077682589995e+01|                        | 403|15.2164870| 1.514092400e+00| 1.00000|NGC_2516         | 4430.95750000|119.53952814800|-60.99476505846
120.98315121447|-60.99308314784|5290011407743074048| 2.38498867665067982e+00|-4.622925405871219695e+00| 1.063643880994029978e+01|                        | 443|15.3047720| 1.531730700e+00| 0.80000|NGC_2516         | 4615.71700000|120.98319226142|-60.99312894361
119.56367501603|-60.99255680098|5290668915697538560| 2.37459916129872006e+00|-4.588919980425890444e+00| 1.118809907034970053e+01|                        | 432|17.3507000| 2.348823500e+00| 0.80000|NGC_2516         | 3845.23560000|119.56371576038|-60.99260497195
119.38225580227|-60.99150692742|5290671286515023744| 2.38606264959349001e+00|-3.885509439081070049e+00| 1.104170577626669925e+01|                        | 256|10.8024690| 4.944076500e-01| 0.90000|NGC_2516         | 7587.40300000|119.38229029999|-60.99155446810
119.05571392168|-60.98526952342|5290712758723428224| 2.34125994694842010e+00|-4.882607048713810016e+00| 1.105032577713459929e+01|                        | 406|14.4481770| 1.321041100e+00| 0.70000|NGC_2516         | 5498.08740000|119.05575726369|-60.98531710120
120.21403820068|-60.98486155934|5290747943096587776| 2.35894019394807986e+00|-5.218967898285879592e+00| 1.123284290473939961e+01|                        | 320|11.0231150| 5.214424000e-01| 0.80000|NGC_2516         | 7204.39450000|120.21408452791|-60.98490992296
138.51675209082|-60.98410067078|5299755314158086912| 7.42151537763715030e+00|-1.662034334587750095e+01| 1.579373484196269928e+01|                        | 349|15.4597220| 2.903209700e+00| 0.90000|Platais_8        | 3098.75700000|138.51689962123|-60.98416867150
120.40235441276|-60.98388239653|5290753230194611968| 2.45920928439752995e+00|-4.591434614877409892e+00| 1.175050854987759941e+01|                        | 405|13.3105070| 9.735412600e-01| 0.90000|NGC_2516         | 5675.90330000|120.40239516830|-60.98393298899
119.16340902673|-60.98329657725|5290712449485869056| 2.40346021225973017e+00|-4.738207526007400361e+00| 1.103069873806169987e+01|                        | 367|13.0159660| 9.646015000e-01| 0.70000|NGC_2516         | 6020.57130000|119.16345108431|-60.98334407053
132.62303614708|-60.98314089232|5301410697628276096| 3.01289420239450978e+00|-9.027833502514809538e+00| 2.973594277393340146e+00|                        | 266|17.6607110| 8.523063700e-01| 0.70000|UPK_545          |              |132.62311628005|-60.98315369527
119.16208894887|-60.98299002180|5290712449485868928| 2.45076359826455015e+00|-4.361258002711790205e+00| 1.132851348667110081e+01|  26.0384458218936991614| 356|12.1205870| 7.956285500e-01| 0.90000|NGC_2516         | 6263.65000000|119.16212766018|-60.98303879734
119.09456193914|-60.98285005209|5290713067961157760| 2.40370952901937995e+00|-4.351390181367460031e+00| 1.116467800906390018e+01|                        | 395|16.8879570| 2.239236800e+00| 0.90000|NGC_2516         | 3999.55180000|119.09460056269|-60.98289812223
120.85807466127|-60.98100710498|5289999862870907776| 2.41698710461339017e+00|-4.316603970733519979e+00| 1.117872464201970040e+01|                        | 445|16.8474800| 2.154968300e+00| 0.70000|NGC_2516         | 3953.80200000|120.85811297384|-60.98105523559
119.88463076593|-60.97938816395|5290750382637937920| 2.40696942837063999e+00|-4.866421598444850005e+00| 1.097058954570620060e+01|                        | 364|14.7477720| 1.362702400e+00| 1.00000|NGC_2516         | 4910.97400000|119.88467395627|-60.97943539843
